master_project_id,master_activity_id,master_activity_row_order,master_evm_row_order,master_progress_row_order,activity__project_id,activity__wbs_id,activity__activity_id,activity__activity_name,activity__planned_start,activity__planned_finish,activity__actual_start,activity__actual_finish,activity__forecast_start,activity__forecast_finish,activity__planned_weight,activity__planned_progress,activity__actual_progress,activity__total_float_days,activity__is_critical,activity__responsible_party,evm__project_id,evm__activity_id,evm__activity_name,evm__period,evm__BAC,evm__AC,evm__EV,evm__PV,evm__CPI,evm__SPI,evm__CV,evm__SV,progress__project_id,progress__activity_id,progress__update_date,progress__planned_progress,progress__actual_progress,progress__planned_value,progress__earned_value,progress__actual_cost,progress__notes
The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1010,1281,1246,1255,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUP.4thF,AB-APP-B03-4TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (4th),14-Feb-27,27-Feb-27,3-Jun-27,16-Jun-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-62.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1020,1282,1247,1256,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUP.4thF,AB-APP-B03-4TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (4th),14-Feb-27,27-Feb-27,3-Jun-27,16-Jun-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-62.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1030,1283,1248,1257,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUP.4thF,AB-APP-B03-4TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (4th),14-Feb-27,27-Feb-27,3-Jun-27,16-Jun-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-62.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1010,1284,1250,1259,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,CON-B03-RF-1010,"RFT for Walls, Col. & Cores (B03) (RF)",15-Feb-27,16-Feb-27,5-Jun-27,6-Jun-27,15-Feb-27,16-Feb-27,1,0.0,0.0,-91.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-RF-1010,"RFT for Walls, Col. & Cores (B03) (RF)",17-May-26,131645.36,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1060,1285,1318,1319,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (8th)",16-Feb-27,17-Feb-27,10-Jul-27,12-Jul-27,16-Feb-27,17-Feb-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-8TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (8th)",17-May-26,1208962.2,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-8TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1020,1286,1252,1263,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,CON-B03-RF-1020,"Shuttering for Walls, Col. & Cores (B03) (RF)",17-Feb-27,18-Feb-27,7-Jun-27,8-Jun-27,17-Feb-27,18-Feb-27,1,0.0,0.0,-91.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-RF-1020,"Shuttering for Walls, Col. & Cores (B03) (RF)",17-May-26,70928.13,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-RF-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1070,1287,1321,1323,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1070,"Curing for Slabs, Beams & Stairs (B01) (8th)",18-Feb-27,20-Feb-27,12-Jul-27,15-Jul-27,18-Feb-27,20-Feb-27,1,0.0,0.0,-144.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-8TH-1070,"Curing for Slabs, Beams & Stairs (B01) (8th)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-8TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1060,1288,1251,1258,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.RF,CON-B02-RF-1060,"Pouring for Slabs, Beams  (B02) (RF)",18-Feb-27,20-Feb-27,1-Jun-27,2-Jun-27,3-Mar-27,4-Mar-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-RF-1060,"Pouring for Slabs, Beams  (B02) (RF)",17-May-26,68330.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-RF-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1060,1289,1306,1298,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1060,"Pouring for Slabs, Beams & Stairs (B04) (8th)",18-Feb-27,18-Feb-27,27-Jun-27,27-Jun-27,18-Feb-27,18-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-8TH-1060,"Pouring for Slabs, Beams & Stairs (B04) (8th)",17-May-26,1026589.25,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-8TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1010,1290,1322,1325,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B01.SUP.8thF,AB-SUB-B01-8TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),18-Feb-27,14-Mar-27,12-Jul-27,2-Aug-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1020,1291,1323,1326,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B01.SUP.8thF,AB-SUB-B01-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),18-Feb-27,14-Mar-27,12-Jul-27,2-Aug-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1030,1292,1324,1327,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B01.SUP.8thF,AB-SUB-B01-8TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),18-Feb-27,14-Mar-27,12-Jul-27,2-Aug-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1000,1293,1325,1328,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.8thF,AB-APP-B01-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),18-Feb-27,3-Mar-27,12-Jul-27,26-Jul-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-95.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1070,1294,1307,1303,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1070,"Curing for Slabs, Beams & Stairs (B04) (8th)",19-Feb-27,21-Feb-27,28-Jun-27,30-Jun-27,20-Feb-27,22-Feb-27,1,0.0,0.0,-128.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-8TH-1070,"Curing for Slabs, Beams & Stairs (B04) (8th)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-8TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1030,1295,1256,1269,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,CON-B03-RF-1030,"Pouring for Walls, Col. & Cores (B03) (RF)",20-Feb-27,21-Feb-27,9-Jun-27,10-Jun-27,20-Feb-27,21-Feb-27,1,0.0,0.0,-91.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-RF-1030,"Pouring for Walls, Col. & Cores (B03) (RF)",17-May-26,106392.2,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-RF-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1010,1296,1308,1304,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUP.8thF,AB-SUB-B04-8TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),20-Feb-27,15-Mar-27,28-Jun-27,18-Jul-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-95.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1020,1297,1309,1305,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUP.8thF,AB-SUB-B04-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),20-Feb-27,15-Mar-27,28-Jun-27,18-Jul-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-95.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1030,1298,1310,1306,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUP.8thF,AB-SUB-B04-8TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),20-Feb-27,15-Mar-27,28-Jun-27,18-Jul-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-95.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-9TH-1000,1299,1328,1335,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1000,"Scaffolding works for Walls, Col. & Cores (B01) (RF)",21-Feb-27,21-Feb-27,15-Jul-27,17-Jul-27,22-Feb-27,22-Feb-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-9TH-1000,"Scaffolding works for Walls, Col. & Cores (B01) (RF)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-9TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1070,1300,1254,1262,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.RF,CON-B02-RF-1070,"Curing for Slabs, Beams  (B02) (RF)",21-Feb-27,25-Feb-27,3-Jun-27,7-Jun-27,22-Mar-27,26-Mar-27,1,0.0,0.0,-73.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-RF-1070,"Curing for Slabs, Beams  (B02) (RF)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-RF-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1010,1301,1260,1264,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B02.SUP.RF,AB-SUB-B02-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),21-Feb-27,16-Mar-27,3-Jun-27,23-Jun-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1020,1302,1261,1265,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B02.SUP.RF,AB-SUB-B02-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),21-Feb-27,16-Mar-27,3-Jun-27,23-Jun-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-9TH-1010,1303,1330,1336,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1010,"RFT for Walls, Col. & Cores (B01) (RF)",22-Feb-27,23-Feb-27,17-Jul-27,19-Jul-27,23-Feb-27,24-Feb-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-9TH-1010,"RFT for Walls, Col. & Cores (B01) (RF)",17-May-26,159193.84,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-9TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-RF-1000,1304,1313,1309,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.RF,CON-B04-RF-1000,"Scaffolding works for Walls, Col. & Cores (B04) (RF)",22-Feb-27,22-Feb-27,1-Jul-27,1-Jul-27,23-Feb-27,23-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-RF-1000,"Scaffolding works for Walls, Col. & Cores (B04) (RF)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1040,1305,1264,1276,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,CON-B03-RF-1040,"Shuttering for Slabs, Beams  (B03) (RF)",22-Feb-27,24-Feb-27,12-Jun-27,14-Jun-27,22-Feb-27,24-Feb-27,1,0.0,0.0,-91.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-RF-1040,"Shuttering for Slabs, Beams  (B03) (RF)",17-May-26,105708.2,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-RF-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-RF-1000,1306,1265,1277,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B03.SUP.RF,AB-SUB-B03-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (RF),22-Feb-27,17-Mar-27,12-Jun-27,1-Jul-27,6-Mar-27,29-Mar-27,1,0.0,0.0,-81.0,Yes,,The Big -P.01-UP-20-April-26,AB-SUB-B03-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B03-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-RF-1010,1307,1315,1310,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.RF,CON-B04-RF-1010,"RFT for Walls, Col. & Cores (B04) (RF)",23-Feb-27,23-Feb-27,3-Jul-27,3-Jul-27,24-Feb-27,24-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-RF-1010,"RFT for Walls, Col. & Cores (B04) (RF)",17-May-26,160083.42,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1000,1308,1266,1273,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.RF,AB-APP-B02-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),23-Feb-27,8-Mar-27,6-Jun-27,19-Jun-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-64.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-8TH-1000,1309,1314,1311,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUP.8thF,AB-APP-B04-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),23-Feb-27,8-Mar-27,1-Jul-27,14-Jul-27,23-Mar-27,5-Apr-27,1,0.0,0.0,-86.0,Yes,,The Big -P.01-UP-20-April-26,AB-APP-B04-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-8TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-9TH-1020,1310,1337,1337,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1020,"Shuttering for Walls, Col. & Cores (B01) (RF)",24-Feb-27,24-Feb-27,19-Jul-27,20-Jul-27,25-Feb-27,25-Feb-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-9TH-1020,"Shuttering for Walls, Col. & Cores (B01) (RF)",17-May-26,82823.46,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-9TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-RF-1020,1311,1316,1312,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.RF,CON-B04-RF-1020,"Shuttering for Walls, Col. & Cores (B04) (RF)",24-Feb-27,24-Feb-27,4-Jul-27,4-Jul-27,25-Feb-27,25-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-RF-1020,"Shuttering for Walls, Col. & Cores (B04) (RF)",17-May-26,90857.25,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-RF-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-9TH-1030,1312,1338,1338,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1030,"Pouring for Walls, Col. & Cores (B01) (RF)",25-Feb-27,25-Feb-27,20-Jul-27,21-Jul-27,27-Feb-27,27-Feb-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-9TH-1030,"Pouring for Walls, Col. & Cores (B01) (RF)",17-May-26,124235.19,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-9TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-RF-1030,1313,1317,1313,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.RF,CON-B04-RF-1030,"Pouring for Walls, Col. & Cores (B04) (RF)",25-Feb-27,25-Feb-27,5-Jul-27,5-Jul-27,27-Feb-27,27-Feb-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-RF-1030,"Pouring for Walls, Col. & Cores (B04) (RF)",17-May-26,136285.88,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-RF-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1050,1314,1270,1285,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,CON-B03-RF-1050,"RFT for Slabs, Beams  (B03) (RF)",25-Feb-27,28-Feb-27,15-Jun-27,17-Jun-27,25-Feb-27,28-Feb-27,1,0.0,0.0,-91.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-RF-1050,"RFT for Slabs, Beams  (B03) (RF)",17-May-26,143819.76,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-RF-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-9TH-1040,1315,1339,1340,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1040,"Shuttering for Slabs, Beams  (B01) (RF)",27-Feb-27,28-Feb-27,21-Jul-27,24-Jul-27,28-Feb-27,1-Mar-27,1,0.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-9TH-1040,"Shuttering for Slabs, Beams  (B01) (RF)",17-May-26,79206.41,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-9TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-RF-1040,1316,1319,1314,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.RF,CON-B04-RF-1040,"Shuttering for Slabs, Beams (B04) (RF)",27-Feb-27,28-Feb-27,6-Jul-27,7-Jul-27,28-Feb-27,1-Mar-27,1,0.0,0.0,-107.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-RF-1040,"Shuttering for Slabs, Beams (B04) (RF)",17-May-26,74908.04,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-RF-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
